dataset,algorithm,dimensions,n_samples,execution_time,adjusted_rand_score,adjusted_mutual_info_score,purity_score,silhouette_score,calinski_harabasz_score,davies_bouldin_score
D3_7,dipencoder,7,1000,51.06649327278137,1.0,1.0,1.0,0.7016063457005967,3366.8404545389144,0.5099016726917114
D3_7,dkm,7,1000,2.528450775146484,0.9969970000481382,0.9937902427485362,0.999,0.7011584901003488,3360.1980945485216,0.510686058085161
D3_7,idec,7,1000,4.145884656906128,1.0,1.0,1.0,0.7016063457005967,3366.8404545389144,0.5099016726917114
D3_7,n2d,7,1000,2.619905376434326,1.0,1.0,1.0,0.7016063457005967,3366.8404545389144,0.5099016726917114
D3_7,vade,7,1000,4.501087713241577,3.01264989181963e-05,0.0036126671805409684,0.337,0.14473601808724448,4.051587169315295,1.2815454183851083
D3_8,dcn,8,1000,3.6847484588623045,1.0,1.0,1.0,0.7613923457661579,4039.6648859071706,0.4229242128969998
D3_8,ddc,8,1000,2.6324328422546386,0.4520543017676132,0.5239980232292325,0.667,0.3135166786407602,368.4118413277482,1.5331948593217948
D3_8,dec,8,1000,3.5677929401397703,1.0,1.0,1.0,0.7613923457661579,4039.6648859071706,0.42292421289699966
D3_8,deepect,8,1000,7.840537786483765,0.5705711831835333,0.7332037453413733,0.667,0.5581463155862103,971.6427908078258,0.6427415169155644
D3_8,dipdeck,8,1000,2.9426762580871584,0.9940120542038231,0.9888473650715077,0.998,0.7585874401773213,3876.3809103405993,0.4233080404877477
D3_8,dipencoder,8,1000,51.11678495407104,1.0,1.0,1.0,0.7613923457661579,4039.6648859071706,0.42292421289699966
D3_8,dkm,8,1000,2.5432141780853272,0.9970015045323002,0.9937916163564401,0.999,0.7602310281388612,3982.8336044294256,0.4228479271310904
D3_8,idec,8,1000,4.1594702243804935,1.0,1.0,1.0,0.7613923457661579,4039.6648859071706,0.42292421289699966
D3_8,n2d,8,1000,2.571105480194092,1.0,1.0,1.0,0.7613923457661579,4039.6648859071706,0.42292421289699966
D3_8,vade,8,1000,4.531405115127564,0.5480260201410618,0.7066758591685562,0.667,0.31558239707331914,434.6956996792893,1.679188011959268
D3_9,dcn,9,1000,3.6949565410614014,1.0,1.0,1.0,0.7108448746710124,3632.793178723542,0.5323799152716494
D3_9,ddc,9,1000,2.770354461669922,1.0,1.0,1.0,0.7108448746710124,3632.793178723542,0.5323799152716494
D3_9,dec,9,1000,3.547956705093384,1.0,1.0,1.0,0.7108448746710124,3632.793178723542,0.5323799152716494
D3_9,deepect,9,1000,7.854413557052612,0.5705711831835333,0.7332037453413733,0.667,0.6060540963257233,1562.4326313970562,0.5148858289556075
D3_9,dipdeck,9,1000,3.0008594036102294,0.9969970000481382,0.9937902427485362,0.999,0.7102100697727916,3618.5242227570443,0.5334065667996374
D3_9,dipencoder,9,1000,50.57982921600342,1.0,1.0,1.0,0.7108448746710124,3632.793178723542,0.5323799152716494
D3_9,dkm,9,1000,2.5364789962768555,0.9910181355206438,0.9826402464329658,0.9970000000000001,0.7072711133816708,3527.5010749055737,0.5356134289376534
D3_9,idec,9,1000,4.14479022026062,1.0,1.0,1.0,0.7108448746710124,3632.793178723542,0.5323799152716494
D3_9,n2d,9,1000,2.677202033996582,1.0,1.0,1.0,0.7108448746710124,3632.793178723542,0.5323799152716494
D3_9,vade,9,1000,4.531405115127564,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0
D3_10,dcn,10,1000,3.680245018005371,1.0,1.0,1.0,0.7120109711880059,2696.7736562791965,0.5006649826652784
D3_10,ddc,10,1000,2.710210752487183,1.0,1.0,1.0,0.7120109711880059,2696.773656279197,0.5006649826652784
D3_10,dec,10,1000,3.521870422363281,1.0,1.0,1.0,0.7120109711880059,2696.773656279197,0.5006649826652784
D3_10,deepect,10,1000,7.8629364490509035,0.5705711831835333,0.7332037453413733,0.667,0.497563408852019,744.7713840766924,0.7457871571517647
D3_10,dipdeck,10,1000,2.955493211746216,1.0,1.0,1.0,0.7120109711880059,2696.7736562791965,0.5006649826652784
D3_10,dipencoder,10,1000,51.09860210418701,1.0,1.0,1.0,0.7120109711880059,2696.7736562791965,0.5006649826652784
D3_10,dkm,10,1000,2.536675500869751,1.0,1.0,1.0,0.7120109711880059,2696.7736562791965,0.5006649826652784
D3_10,idec,10,1000,4.156268692016601,1.0,1.0,1.0,0.7120109711880059,2696.7736562791965,0.5006649826652784
D3_10,n2d,10,1000,2.5819962501525877,1.0,1.0,1.0,0.7120109711880059,2696.773656279197,0.5006649826652784
D3_10,vade,10,1000,4.526247119903564,1.2040140288636471e-05,0.0016733824709108413,0.336,0.11141715975480118,2.6461199151418784,1.1774009079860173
